#multi:
	1.4/18.4			1.5/21.4			1.6/16			1.7/13.9			1.8 12.9			1.9 12.3			
t	x	y	v	x	y	v	x	y	v	x	y	v	x	y	v	x	y	v	
7.666636E-1										4.828048E0	-1.879548E1							
7.833302E-1										4.826655E0	-1.821447E1	3.389323E1						
7.999968E-1										4.831964E0	-1.766572E1	3.564543E1						
8.166634E-1										4.847051E0	-1.702646E1	3.652586E1						
8.333300E-1										4.850771E0	-1.644834E1	3.481504E1						
8.499966E-1										4.853042E0	-1.586598E1	3.625148E1						
8.666632E-1										4.873582E0	-1.524017E1	3.448225E1						
2.133325E0							4.623533E0	-7.472821E0	2.881589E1				1.035564E1	3.947616E0	3.311491E1			
2.149991E0							4.628157E0	-7.003371E0	3.018339E1				1.068007E1	4.367963E0	2.992145E1			
2.166658E0	4.757276E0	-1.856855E1					4.638906E0	-6.466830E0	3.049385E1				1.097185E1	4.731865E0	3.043371E1			
2.183325E0	4.756373E0	-1.802624E1	3.168088E1				4.652774E0	-5.987211E0	2.822927E1				1.130756E1	5.165062E0	3.143994E1			
2.199991E0	4.774732E0	-1.751267E1	3.226033E1				4.659144E0	-5.526076E0	2.870884E1				1.161585E1	5.558646E0	2.842105E1			
2.216658E0	4.782414E0	-1.695121E1	3.352747E1				4.699075E0	-5.031375E0	2.723146E1				1.189423E1	5.908921E0				
2.233324E0	4.771538E0	-1.639509E1	3.135835E1				4.730442E0	-4.621168E0	2.587555E1									
2.249991E0	4.783637E0	-1.590594E1	3.106454E1				4.795007E0	-4.174211E0	2.711526E1									
2.266658E0	4.775578E0	-1.535962E1	3.296757E1				4.877554E0	-3.729383E0	2.506949E1									
2.283324E0	4.789743E0	-1.480704E1	3.164519E1				4.988766E0	-3.361338E0	2.366424E1									
2.299991E0	4.800422E0	-1.430508E1	3.176921E1				5.140806E0	-2.985802E0	2.435888E1									
2.316657E0	4.810618E0	-1.374828E1	3.131467E1				5.340335E0	-2.629439E0	2.364361E1									
2.333324E0	4.822279E0	-1.326149E1	2.883995E1				5.565727E0	-2.322048E0	2.473855E1									
2.349991E0	4.841281E0	-1.278744E1	3.089332E1				5.858256E0	-1.987762E0	2.756157E1									
2.366657E0	4.836322E0	-1.223181E1	3.044551E1				6.182991E0	-1.641589E0	2.696590E1									
2.383324E0	4.837600E0	-1.177260E1	2.800397E1				6.484776E0	-1.343230E0	2.739617E1									
2.399990E0	4.830774E0	-1.129836E1	2.982207E1				6.841997E0	-1.009411E0	2.931237E1									
2.416657E0	4.842985E0	-1.077855E1	2.991324E1				7.214476E0	-6.934508E-1	2.787704E1									
2.433324E0	4.833687E0	-1.030127E1	2.821586E1				7.542170E0	-3.984874E-1	2.795733E1									
2.449990E0	4.835209E0	-9.838055E0	2.866134E1				7.910688E0	-7.398333E-2	3.027627E1									
2.466657E0	4.839719E0	-9.345910E0	2.867590E1				8.313675E0	2.521088E-1	2.881301E1									
2.483323E0	4.842449E0	-8.882222E0	2.786307E1				8.655034E0	5.329553E-1	2.924681E1									
2.499990E0	4.850486E0	-8.417207E0	2.846296E1				9.057966E0	8.817436E-1	3.091762E1									
2.516657E0	4.856905E0	-7.933571E0	2.640729E1				9.441619E0	1.198827E0	2.823662E1									
2.533323E0	4.855394E0	-7.536982E0	2.562593E1				9.775887E0	1.490414E0	2.976829E1									
2.549990E0	4.876446E0	-7.079600E0	2.736995E1				1.020495E1	1.832807E0	3.073801E1									
2.566656E0	4.907563E0	-6.626146E0	2.590180E1				1.056934E1	2.138671E0	2.826192E1									
2.583323E0	4.932662E0	-6.218043E0	2.516552E1				1.092506E1	2.440193E0	3.047171E1									
2.599990E0	4.957453E0	-5.788784E0	2.520090E1				1.134350E1	2.796213E0	3.083154E1									
2.616656E0	5.002760E0	-5.380946E0	2.414838E1				1.172052E1	3.090914E0	2.827092E1									
2.633323E0	5.049672E0	-4.989141E0	2.487449E1				1.206172E1	3.406290E0	2.934207E1									
2.649989E0	5.112595E0	-4.559106E0	2.492424E1				1.246003E1	3.731022E0	2.894692E1									
2.666656E0	5.175023E0	-4.167847E0	2.203770E1				1.278450E1	4.045515E0										
2.683323E0	5.276348E0	-3.843003E0	2.212280E1															
2.699989E0	5.401666E0	-3.466116E0	2.268271E1															
2.716656E0	5.545882E0	-3.136590E0	2.174827E1															
2.733322E0	5.736390E0	-2.823079E0	2.307435E1															
2.749989E0	5.961318E0	-2.489294E0	2.253806E1															
2.766656E0	6.189035E0	-2.223486E0	2.232133E1															
2.783322E0	6.453526E0	-1.931326E0	2.518282E1															
2.799989E0	6.775533E0	-1.622942E0	2.542446E1															
2.816655E0	7.046977E0	-1.326317E0	2.434027E1															
2.833322E0	7.338649E0	-1.038843E0	2.531556E1															
2.849989E0	7.654984E0	-7.411607E-1	2.457532E1															
2.866655E0	7.921613E0	-4.633437E-1	2.489310E1															
2.883322E0	8.235094E0	-1.478764E-1	2.649046E1															
2.899988E0	8.563658E0	1.428638E-1	2.547825E1															
2.916655E0	8.871343E0	4.146614E-1	2.533089E1															
2.933322E0	9.194357E0	7.042571E-1	2.754414E1															
2.949988E0	9.556638E0	1.025678E0	2.621168E1															
2.966655E0	9.834709E0	1.298677E0	2.612752E1															
2.983321E0	1.020192E1	1.610577E0	2.823364E1															
2.999988E0	1.053699E1	1.925176E0	2.630453E1															
3.016655E0	1.085459E1	2.196083E0	2.610230E1															
3.033321E0	1.118682E1	2.503751E0	2.802241E1															
3.049988E0	1.154963E1	2.820125E0	2.610023E1															
3.066654E0	1.182408E1	3.096039E0	2.428436E1															
3.083321E0	1.214583E1	3.367661E0	2.510501E1															
3.099988E0	1.243186E1	3.671275E0	2.387594E1													4.884914E0	-1.876705E1	
3.116654E0	1.271075E1	3.928243E0	2.409047E1													4.896520E0	-1.819423E1	3.574089E1
3.133321E0	1.302519E1	4.212369E0														4.897661E0	-1.757576E1	3.922537E1
3.149987E0																4.920330E0	-1.688694E1	3.769091E1
3.166654E0																4.928052E0	-1.631976E1	3.668494E1
3.183321E0																4.941451E0	-1.566430E1	3.845394E1
3.199987E0																4.955520E0	-1.503827E1	3.537145E1
3.216654E0																4.960668E0	-1.448541E1	3.705369E1
3.233320E0																4.977001E0	-1.380333E1	3.840850E1
3.249987E0																4.976522E0	-1.320523E1	3.560901E1
3.266654E0																4.986606E0	-1.261641E1	3.678796E1
3.283320E0																4.980301E0	-1.197898E1	3.641092E1
3.299987E0																4.976570E0	-1.140276E1	3.544112E1
3.316653E0																4.982185E0	-1.079761E1	3.690058E1
3.333320E0																4.966769E0	-1.017279E1	3.543318E1
3.349987E0																4.960528E0	-9.616708E0	3.440097E1
3.366653E0																4.961214E0	-9.026104E0	3.567890E1
3.383320E0																4.962690E0	-8.427418E0	3.365114E1
3.399986E0																4.979849E0	-7.904559E0	3.339790E1
3.416653E0																4.979265E0	-7.314283E0	3.533752E1
3.433320E0																4.990358E0	-6.726693E0	3.228910E1
3.449986E0																5.014940E0	-6.238575E0	3.178667E1
3.466653E0																5.042416E0	-5.668421E0	3.374804E1
3.483319E0																5.058827E0	-5.114502E0	3.177073E1
3.499986E0																5.109830E0	-4.611549E0	3.153339E1
3.516653E0																5.154441E0	-4.067750E0	3.127704E1
3.533319E0																5.240943E0	-3.577262E0	2.857168E1
3.549986E0																5.328872E0	-3.131475E0	2.861646E1
3.566652E0																5.462153E0	-2.649389E0	2.892041E1
3.583319E0																5.612210E0	-2.210044E0	2.796092E1
3.599986E0																5.811617E0	-1.785358E0	3.019525E1
3.616652E0																6.071734E0	-1.314562E0	3.051385E1
3.633319E0																6.318060E0	-9.032822E-1	2.946487E1
3.649985E0																6.603402E0	-4.887506E-1	3.140942E1
3.666652E0																6.916650E0	-4.430023E-2	3.096337E1
3.683319E0																7.199772E0	3.536209E-1	3.075636E1
3.699985E0																7.520820E0	7.839687E-1	3.313238E1
3.716652E0																7.859440E0	1.239373E0	3.223057E1
3.733318E0																8.175705E0	1.635643E0	3.124579E1
3.749985E0																8.500731E0	2.060051E0	3.290073E1
3.766652E0																8.836336E0	2.511022E0	3.246817E1
3.783318E0																9.160908E0	2.917647E0	3.284082E1
3.799985E0																9.514052E0	3.370700E0	3.367694E1
3.816651E0																9.860236E0	3.795760E0	3.181824E1
3.833318E0																1.016857E1	4.205259E0	3.237170E1
3.849985E0																1.051592E1	4.652747E0	3.340846E1
3.866651E0																1.084346E1	5.091067E0	3.061431E1
3.883318E0																1.112917E1	5.468407E0	3.123751E1
3.899984E0																1.147652E1	5.917765E0	3.212696E1
3.916651E0																1.175686E1	6.336052E0	
3.933318E0																		
3.949984E0																1.237164E1	7.158994E0	
